,id,label,text,img
278,92741,0,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol", wig hair_spray sunscreen diaper brassiere
279,51736,1,"""america has stolen the jews the jews of god. his jewelry. the negroes. they are the true hebrews"" google it", suit academic_gown book_jacket Windsor_tie cornet
280,26417,0,left lanes need to exit right right lanes need to exit left here's 300 feet. make it happen, steel_arch_bridge pier waffle_iron liner web_site
281,18407,0,wing wing wing herro? thats racist!, poncho kimono fur_coat comic_book bearskin
282,47326,0,we are soldiers and we fight for our countries to our last minutes, bathing_cap book_jacket web_site barbershop barbell
283,50768,0,"liz krueger, n.y. state democratic senater wants to infiltrate the nra and take it over yeah, just like she infiltrated mcdonalds all those years..", comic_book book_jacket menu lab_coat drumstick
284,86594,0,wait for it .. , squirrel_monkey spider_monkey titi gibbon Pomeranian
285,63581,0,wants you to accept him for being a girl couldn't accept himself at birth, wig book_jacket mask hair_spray lipstick
286,95426,1,i hate all fucking jews they are scum of the earth, bassoon oboe stage whistle microphone
287,10264,0,when you eat her ass and then she say that she don't suck dick... wayment, nipple pajama bib ice_lolly Band_Aid
288,79312,0,for seal thanks.. very fucking useful, mountain_bike tricycle bicycle-built-for-two web_site lakeside
289,17832,0,it's time we make peace with islam, grocery_store butcher_shop tobacco_shop bakery lab_coat
290,15432,0,when ur too young to know the concept of racism but ur happy cause u got a new pet, English_setter Bedlington_terrier quilt whippet borzoi
291,34506,0,what's the difference between menstrual blood and sand? you can't gargle sand, sunglass sunglasses jersey book_jacket web_site
292,30492,0,when i grow up i'm going to be a famous doctor, face_powder Band_Aid diaper harmonica cellular_telephone
293,31794,0,i said a glass of orange juice not just any juice, book_jacket hammer hatchet drumstick military_uniform
294,4175,1,im not racist because racism is a crime and crime is for black people, Windsor_tie suit academic_gown maraca hammer
295,61578,0,still smiles even when they are scared, polecat platypus nipple Sussex_spaniel English_springer
296,31479,1,"the only ""perferred pronouns"" a tranny needs is ""it"" or ""thing""", book_jacket sunscreen cellular_telephone Band_Aid panpipe
297,17659,0,ex girfriends be like.. i don't even care what he does anymore!!!, binoculars wig mask ski_mask hair_slide
298,29785,0,"he's making a list, checking it twice gonna find out who's getting deported by i.c.e", pajama neck_brace sweatshirt paper_towel plunger
299,17205,1,i win again! parkinson's center, stretcher chain_mail book_jacket web_site Indian_cobra
300,74132,1,"fuck allah, fuck muslims and fuck islam. and if you don't like what i say then fuck", organ book_jacket theater_curtain vault bookshop
301,15649,0,be kind to those less fortunate than you, coral_fungus jellyfish sea_anemone coral_reef matchstick
302,51460,0,love is love respect, sandbar seashore swimming_trunks pajama bucket
303,60329,0,we swore we'd never forget 911, book_jacket comic_book space_shuttle volcano geyser
304,58276,0,i may be blind but at least i'm rich!, sunglass sunglasses stage book_jacket comic_book
305,40752,0,"you don't need an ar15 to protect yourself but he does, and this guy and this guy, and him and him and him", racer web_site comic_book scoreboard tow_truck
306,79315,0,laughs in 52% of us crime rate, pajama torch sweatshirt sunglasses sunglass
307,3241,1,when black people make white jokes when white people make black jokes, jersey bow_tie stopwatch mask academic_gown
308,38041,0,justin trudeau the imam of canada, lab_coat vestment Windsor_tie groom academic_gown
309,40897,0,"with sensitive ass people, my sense of humor is way too fucked up for that", suit barbershop web_site bow_tie groom
310,56180,0,my little brother ate all the scrabble tiles... sense than alexandria ocasio-corte ton and his shit makes more sense than alexandria ocasio cortez, fur_coat wig hair_spray Band_Aid lens_cap
311,37865,0,i'm not saying that your perfume is too strong. all i'm saying is that the canary was alive before you got here, cellular_telephone book_jacket comic_book jersey ping-pong_ball
312,36974,0,do you have any idea how black you were going?, ping-pong_ball golf_ball baseball buckle tennis_ball
313,61780,1,you may be a racist if.. your response to a question from an african american is to mention the inner city 25 times, Windsor_tie suit comic_book book_jacket stage
314,81546,1,when i was a kid i thought black people were made from anal sex, pajama harmonica crossword_puzzle cellular_telephone web_site
315,75432,0,greetings ... time to run, revolver dingo assault_rifle chow rifle
316,48703,0,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """, maillot maillot gown jean book_jacket
317,81706,0,when you have to fight captain america because you had an argument, suit web_site Sealyham_terrier notebook Kerry_blue_terrier
318,42319,0,"chelsea clinton.. so ugly that when she gives head, it counts as anal", poncho sweatshirt jersey wool cardigan
319,2139,0,no less beautiful, pajama kimono gown apron web_site
320,93568,1,i'm so fucking gay i can't even think straight, sunglass sunglasses comic_book web_site book_jacket
321,6832,1,government shills hate him!!! <<< this aussie shitposter removes 50 muslims with this one weird trick and basically you are fucking accelerated!, suit Windsor_tie Loafer groom bow_tie
322,20971,0,if i can't trust you i don't need you, microphone dial_telephone pay-phone trench_coat military_uniform
323,70936,0,everybody having kids /getting engaged and i'm over here like, mask book_jacket wig totem_pole jersey
324,4278,0,never let someone who has done nothing tell you how to do anything, book_jacket comic_book wig perfume hand_blower
325,56024,0,and for my next trick i'll make democrats defend rats, suit Windsor_tie comic_book book_jacket groom
326,53941,1,"i didn't hear the question ... ...but the answer is, white people are racist", Windsor_tie comic_book book_jacket suit bolo_tie
327,49270,0,rosie o 'donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president, web_site parachute book_jacket comic_book balloon
328,67485,0,i'm going to prison aren't i ?, ballplayer stage ping-pong_ball balance_beam basketball
329,92417,0,hoes be like why can't i find a good man, sock jean power_drill punching_bag web_site
330,26305,0,when you take this girl on a date and she won't stop talking., dough plate restaurant wok dining_table
331,61234,0,i could have annihilated all of them but i left some of them alive so you will know why i was killing them, bubble hammer racket plunger drumstick
332,59064,0,keep it up and you'll get some regime change, loupe green_snake Band_Aid green_mamba ballpoint
333,17634,0,when she's mad at you but you want her attention, chimpanzee gorilla orangutan sloth_bear siamang
334,3246,0,mobile nun, Windsor_tie suit bolo_tie comic_book book_jacket
335,97635,1,didnt stand during the national anthem... no one said a word... # whiteprivilege, barbershop sweatshirt bookcase neck_brace photocopier
336,9634,1,come on our shame tour! we will show you how to murder babies and harass the elderly, stage comic_book bobsled moving_van cellular_telephone
337,49630,0,if they aren't meant to cook why do they have eggs and milk inside them, mashed_potato meat_loaf corn missile projectile
338,60173,0,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class", mortarboard academic_gown stopwatch trench_coat bearskin
339,38490,0,"""people are tired of the same, old ideas"" says the 74 year old socialist", stage suit television Windsor_tie hand-held_computer
340,68423,0,don't get me started about your tranny problems, barbershop crash_helmet barber_chair oxygen_mask pickelhaube
341,76258,1,when you advocate for killing babies after their birth and then you have ash on your forhead for ash wednesday unbelievable smh, library bookshop book_jacket tobacco_shop bookcase
342,39652,0,donald trump proving you don't have to be poor to be trailer trash, bow_tie suit groom Windsor_tie bolo_tie
343,70435,1,this one time at camp we got so baked, desk trench_coat web_site pajama suit
344,8654,1,never had one before . what? a room to yourself? a white bitch, web_site comic_book sweatshirt book_jacket jersey
345,37402,0,when your stoner friend looks in your fridge, bighorn ram gazelle ibex ox
346,26795,0,i put brake fluid in my meth... now i can stop whenever i want, beach_wagon pickup mobile_home tow_truck moving_van
347,60317,0,when your goat hits your g-spot, ox Arabian_camel ram bighorn hog
348,34805,0,when you're trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time, academic_gown military_uniform mortarboard trench_coat bonnet
349,1389,0,confession-every sunday around brunch time i take my cat to the mall and make people take pictures of us, Persian_cat Pomeranian Pekinese lynx Angora
350,80361,1,thanks trump for my new job making america white again, rapeseed park_bench gown groom swing
351,74536,1,for guys that like it nice and slow gimme a call, bathtub tub lipstick washbasin medicine_chest
352,15283,0,march 8th international women's day, stage comic_book library grocery_store scoreboard
353,75340,1,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich", jean jinrikisha shoe_shop steel_drum punching_bag
354,96153,0,jokes don't kill people they kill people, tiger_beetle ground_beetle long-horned_beetle cricket fly
355,63917,0,if he's marrying me then why's he fucking a goat, ox oxcart bighorn ram hartebeest
